Ewe/V	I/mA
-1.030000075697899E-001	-1.579992589540780E-003
-1.040000095963478E-001	-1.576953683979809E-003
-1.050000116229057E-001	-1.573932939209044E-003
-1.060000061988831E-001	-1.570930355228484E-003
-1.070000082254410E-001	-1.567945699207485E-003
-1.080000102519989E-001	-1.564978738315403E-003
-1.090000122785568E-001	-1.562029239721596E-003
-1.100000068545341E-001	-1.559097203426063E-003
-1.110000088810921E-001	-1.556182280182838E-003
-1.120000109076500E-001	-1.553284469991922E-003
-1.130000054836273E-001	-1.550403423607349E-003
-1.140000075101852E-001	-1.547539024613798E-003
-1.150000095367432E-001	-1.544691040180624E-003
-1.160000115633011E-001	-1.541859586723149E-003
-1.170000061392784E-001	-1.539044198580086E-003
-1.180000081658363E-001	-1.536244759336114E-003
-1.190000101923943E-001	-1.533461268991232E-003
-1.200000122189522E-001	-1.530693378299475E-003
-1.210000067949295E-001	-1.527941087260842E-003
-1.220000088214874E-001	-1.525204163044691E-003
-1.230000108480453E-001	-1.522482489235699E-003
-1.240000128746033E-001	-1.519775949418545E-003
-1.250000149011612E-001	-1.517084310762584E-003
-1.260000020265579E-001	-1.514407573267818E-003
-1.270000040531158E-001	-1.511745387688279E-003
-1.280000060796738E-001	-1.509097754023969E-003
-1.290000081062317E-001	-1.506464555859566E-003
-1.300000101327896E-001	-1.503845560364425E-003
-1.310000121593475E-001	-1.501240651123226E-003
-1.320000141859055E-001	-1.498649828135967E-003
-1.330000162124634E-001	-1.496072742156684E-003
-1.340000033378601E-001	-1.493509509600699E-003
-1.350000053644180E-001	-1.490959781222045E-003
-1.360000073909760E-001	-1.488423557020724E-003
-1.370000094175339E-001	-1.485900720581412E-003
-1.380000114440918E-001	-1.483391039073467E-003
-1.390000134706497E-001	-1.480894512496889E-003
-1.400000154972076E-001	-1.478411024436355E-003
-1.410000026226044E-001	-1.475940342061222E-003
-1.420000046491623E-001	-1.473482465371490E-003
-1.430000066757202E-001	-1.471037277951837E-003
-1.440000087022781E-001	-1.468604546971619E-003
-1.450000107288361E-001	-1.466184272430837E-003
-1.460000127553940E-001	-1.463776337914169E-003
-1.470000147819519E-001	-1.461380627006292E-003
-1.480000168085098E-001	-1.458996906876564E-003
-1.490000039339066E-001	-1.456625293940306E-003
-1.500000059604645E-001	-1.454265555366874E-003
-1.510000079870224E-001	-1.451917574740946E-003
-1.520000100135803E-001	-1.449581235647202E-003
-1.530000120401382E-001	-1.447256538085639E-003
-1.540000140666962E-001	-1.444943365640938E-003
-1.550000160932541E-001	-1.442641485482454E-003
-1.560000032186508E-001	-1.440351014025509E-003
-1.570000052452087E-001	-1.438071718439460E-003
-1.580000072717667E-001	-1.435803482308984E-003
-1.590000092983246E-001	-1.433546305634081E-003
-1.600000113248825E-001	-1.431299955584109E-003
-1.610000133514404E-001	-1.429064548574388E-003
-1.620000153779984E-001	-1.426839735358953E-003
-1.630000025033951E-001	-1.424625748768449E-003
-1.640000045299530E-001	-1.422422239556909E-003
-1.650000065565109E-001	-1.420229207724333E-003
-1.660000085830688E-001	-1.418046536855400E-003
-1.670000106096268E-001	-1.415874110534787E-003
-1.680000126361847E-001	-1.413712045177817E-003
-1.690000146627426E-001	-1.411560107953846E-003
-1.700000166893005E-001	-1.409418182447553E-003
-1.710000038146973E-001	-1.407286268658936E-003
-1.720000058412552E-001	-1.405164133757353E-003
-1.730000078678131E-001	-1.403051894158125E-003
-1.740000098943710E-001	-1.400949433445930E-003
-1.750000119209290E-001	-1.398856635205448E-003
-1.760000139474869E-001	-1.396773383021355E-003
-1.770000159740448E-001	-1.394699676893651E-003
-1.780000030994415E-001	-1.392635400407016E-003
-1.790000051259995E-001	-1.390580553561449E-003
-1.800000071525574E-001	-1.388534903526306E-003
-1.810000091791153E-001	-1.386498450301588E-003
-1.820000112056732E-001	-1.384471310302615E-003
-1.830000132322311E-001	-1.382453134283423E-003
-1.840000152587891E-001	-1.380443922244012E-003
-1.850000172853470E-001	-1.378443674184382E-003
-1.860000044107437E-001	-1.376452390104532E-003
-1.870000064373016E-001	-1.374469837173820E-003
-1.880000084638596E-001	-1.372496015392244E-003
-1.890000104904175E-001	-1.370530924759805E-003
-1.900000125169754E-001	-1.368574332445860E-003
-1.910000145435333E-001	-1.366626354865730E-003
-1.920000165700912E-001	-1.364686875604093E-003
-1.930000036954880E-001	-1.362755778245628E-003
-1.940000057220459E-001	-1.360833062790334E-003
-1.950000077486038E-001	-1.358918729238212E-003
-1.960000097751617E-001	-1.357012428343296E-003
-1.970000118017197E-001	-1.355114509351552E-003
-1.980000138282776E-001	-1.353224506601691E-003
-1.990000158548355E-001	-1.351342652924359E-003
-2.000000178813934E-001	-1.349468831904233E-003
-2.010000050067902E-001	-1.347602927125990E-003
-2.020000070333481E-001	-1.345744822174311E-003
-2.030000090599060E-001	-1.343894633464515E-003
-2.040000110864639E-001	-1.342052128165960E-003
-2.050000131130219E-001	-1.340217422693968E-003
-2.060000151395798E-001	-1.338390284217894E-003
-2.070000171661377E-001	-1.336570829153061E-003
-2.080000042915344E-001	-1.334758824668825E-003
-2.090000063180923E-001	-1.332954387180507E-003
-2.100000083446503E-001	-1.331157400272787E-003
-2.110000103712082E-001	-1.329367747530341E-003
-2.120000123977661E-001	-1.327585545368493E-003
-2.130000144243240E-001	-1.325810560956597E-003
-2.140000164508820E-001	-1.324042794294655E-003
-2.150000035762787E-001	-1.322282128967345E-003
-2.160000056028366E-001	-1.320528797805309E-003
-2.170000076293945E-001	-1.318782451562583E-003
-2.180000096559525E-001	-1.317043090239167E-003
-2.190000116825104E-001	-1.315310713835061E-003
-2.200000137090683E-001	-1.313585438765585E-003
-2.210000157356262E-001	-1.311866915784776E-003
-2.220000177621841E-001	-1.310155261307955E-003
-2.230000048875809E-001	-1.308450475335121E-003
-2.240000069141388E-001	-1.306752325035632E-003
-2.250000089406967E-001	-1.305061043240130E-003
-2.260000109672546E-001	-1.303376280702651E-003
-2.270000129938126E-001	-1.301698270253837E-003
-2.280000150203705E-001	-1.300026779063046E-003
-2.290000170469284E-001	-1.298361807130277E-003
-2.300000041723251E-001	-1.296703238040209E-003
-2.310000061988831E-001	-1.295051304623485E-003
-2.320000082254410E-001	-1.293405657634139E-003
-2.330000102519989E-001	-1.291766413487494E-003
-2.340000122785568E-001	-1.290133455768228E-003
-2.350000143051147E-001	-1.288506784476340E-003
-2.360000163316727E-001	-1.286886399611831E-003
-2.370000183582306E-001	-1.285272184759378E-003
-2.380000054836273E-001	-1.283664023503661E-003
-2.390000075101852E-001	-1.282062148675323E-003
-2.400000095367432E-001	-1.280466211028397E-003
-2.410000115633011E-001	-1.278876443393528E-003
-2.420000135898590E-001	-1.277292612940073E-003
-2.430000156164169E-001	-1.275714719668031E-003
-2.440000176429749E-001	-1.274142763577402E-003
-2.450000047683716E-001	-1.272576744668186E-003
-2.460000067949295E-001	-1.271016546525061E-003
-2.470000088214874E-001	-1.269462169148028E-003
-2.480000108480453E-001	-1.267913496121764E-003
-2.490000128746033E-001	-1.266370643861592E-003
-2.500000000000000E-001	-1.264833495952189E-003
-2.510000169277191E-001	-1.263301935978234E-003
-2.520000040531158E-001	-1.261776080355048E-003
-2.530000209808350E-001	-1.260255812667310E-003
-2.540000081062317E-001	-1.258741132915020E-003
-2.550000250339508E-001	-1.257231924682856E-003
-2.560000121593475E-001	-1.255728187970817E-003
-2.569999992847443E-001	-1.254230039194226E-003
-2.580000162124634E-001	-1.252737129107118E-003
-2.590000033378601E-001	-1.251249806955457E-003
-2.600000202655792E-001	-1.249767723493278E-003
-2.610000073909760E-001	-1.248290995135903E-003
-2.620000243186951E-001	-1.246819621883333E-003
-2.630000114440918E-001	-1.245353370904922E-003
-2.639999985694885E-001	-1.243892475031316E-003
-2.650000154972076E-001	-1.242436817847192E-003
-2.660000026226044E-001	-1.240986166521907E-003
-2.670000195503235E-001	-1.239540753886104E-003
-2.680000066757202E-001	-1.238100463524461E-003
-2.690000236034393E-001	-1.236665295436978E-003
-2.700000107288361E-001	-1.235235016793013E-003
-2.709999978542328E-001	-1.233809860423207E-003
-2.720000147819519E-001	-1.232389709912241E-003
-2.730000019073486E-001	-1.230974448844790E-003
-2.740000188350677E-001	-1.229564193636179E-003
-2.750000059604645E-001	-1.228158711455762E-003
-2.760000228881836E-001	-1.226758235134184E-003
-2.770000100135803E-001	-1.225362531840801E-003
-2.779999971389771E-001	-1.223971717990935E-003
-2.790000140666962E-001	-1.222585560753942E-003
-2.800000011920929E-001	-1.221204292960465E-003
-2.810000181198120E-001	-1.219827681779861E-003
-2.820000052452087E-001	-1.218455727212131E-003
-2.830000221729279E-001	-1.217088545672596E-003
-2.840000092983246E-001	-1.215726020745933E-003
-2.850000262260437E-001	-1.214368036016822E-003
-2.860000133514404E-001	-1.213014707900584E-003
-2.870000004768372E-001	-1.211665919981897E-003
-2.880000174045563E-001	-1.210321672260761E-003
-2.890000045299530E-001	-1.208981964737177E-003
-2.900000214576721E-001	-1.207646680995822E-003
-2.910000085830688E-001	-1.206315937452018E-003
-2.920000255107880E-001	-1.204989617690444E-003
-2.930000126361847E-001	-1.203667721711099E-003
-2.939999997615814E-001	-1.202350249513984E-003
-2.950000166893005E-001	-1.201037084683776E-003
-2.960000038146973E-001	-1.199728343635798E-003
-2.970000207424164E-001	-1.198423793539405E-003
-2.980000078678131E-001	-1.197123667225242E-003
-2.990000247955322E-001	-1.195827731862664E-003
-3.000000119209290E-001	-1.194536103866994E-003
-2.990000247955322E-001	-1.193248550407588E-003
-2.980000078678131E-001	-1.191965304315090E-003
-2.970000207424164E-001	-1.190686249174178E-003
-2.960000038146973E-001	-1.189411268569529E-003
-2.950000166893005E-001	-1.188140478916466E-003
-2.939999997615814E-001	-1.186873880214989E-003
-2.930000126361847E-001	-1.185611239634454E-003
-2.920000255107880E-001	-1.184352790005505E-003
-2.910000085830688E-001	-1.183098298497498E-003
-2.900000214576721E-001	-1.181847765110433E-003
-2.890000045299530E-001	-1.180601306259632E-003
-2.880000174045563E-001	-1.179358921945095E-003
-2.870000004768372E-001	-1.178120379336178E-003
-2.860000133514404E-001	-1.176885794848204E-003
-2.850000262260437E-001	-1.175655052065849E-003
-2.840000092983246E-001	-1.174428267404437E-003
-2.830000221729279E-001	-1.173205440863967E-003
-2.820000052452087E-001	-1.171986339613795E-003
-2.810000181198120E-001	-1.170771080069244E-003
-2.800000011920929E-001	-1.169559662230313E-003
-2.790000140666962E-001	-1.168352086097002E-003
-2.779999971389771E-001	-1.167148235253990E-003
-2.770000100135803E-001	-1.165948109701276E-003
-2.760000228881836E-001	-1.164751825854182E-003
-2.750000059604645E-001	-1.163559150882065E-003
-2.740000188350677E-001	-1.162370201200247E-003
-2.730000019073486E-001	-1.161184860393405E-003
-2.720000147819519E-001	-1.160003244876862E-003
-2.709999978542328E-001	-1.158825238235295E-003
-2.700000107288361E-001	-1.157650840468705E-003
-2.690000236034393E-001	-1.156480051577091E-003
-2.680000066757202E-001	-1.155312871560454E-003
-2.670000195503235E-001	-1.154149184003472E-003
-2.660000026226044E-001	-1.152989105321467E-003
-2.650000154972076E-001	-1.151832519099116E-003
-2.639999985694885E-001	-1.150679425336421E-003
-2.630000114440918E-001	-1.149529824033380E-003
-2.620000243186951E-001	-1.148383715189993E-003
-2.610000073909760E-001	-1.147241098806262E-003
-2.600000202655792E-001	-1.146101858466864E-003
-2.590000033378601E-001	-1.144966110587120E-003
-2.580000162124634E-001	-1.143833622336388E-003
-2.569999992847443E-001	-1.142704626545310E-003
-2.560000121593475E-001	-1.141579006798565E-003
-2.550000250339508E-001	-1.140456646680832E-003
-2.540000081062317E-001	-1.139337662607431E-003
-2.530000209808350E-001	-1.138222054578364E-003
-2.520000040531158E-001	-1.137109706178308E-003
-2.510000169277191E-001	-1.136000617407262E-003
-2.500000000000000E-001	-1.134894788265228E-003
-2.490000128746033E-001	-1.133792218752205E-003
-2.480000108480453E-001	-1.132692908868194E-003
-2.470000088214874E-001	-1.131596858613193E-003
-2.460000067949295E-001	-1.130503951571882E-003
-2.450000047683716E-001	-1.129414187744260E-003
-2.440000176429749E-001	-1.128327683545649E-003
-2.430000156164169E-001	-1.127244322560728E-003
-2.420000135898590E-001	-1.126164104789495E-003
-2.410000115633011E-001	-1.125086913816631E-003
-2.400000095367432E-001	-1.124012982472777E-003
-2.390000075101852E-001	-1.122941961511970E-003
-2.380000054836273E-001	-1.121874200180173E-003
-2.370000183582306E-001	-1.120809349231422E-003
-2.360000163316727E-001	-1.119747641496360E-003
-2.350000143051147E-001	-1.118688960559666E-003
-2.340000122785568E-001	-1.117633306421340E-003
-2.330000102519989E-001	-1.116580679081380E-003
-2.320000082254410E-001	-1.115530962124467E-003
-2.310000061988831E-001	-1.114484271965921E-003
-2.300000041723251E-001	-1.113440608605742E-003
-2.290000170469284E-001	-1.112399739213288E-003
-2.280000150203705E-001	-1.111361896619201E-003
-2.270000129938126E-001	-1.110326964408159E-003
-2.260000109672546E-001	-1.109294942580163E-003
-2.250000089406967E-001	-1.108265831135213E-003
-2.240000069141388E-001	-1.107239630073309E-003
-2.230000048875809E-001	-1.106216222979128E-003
-2.220000177621841E-001	-1.105195726267993E-003
-2.210000157356262E-001	-1.104178023524582E-003
-2.200000137090683E-001	-1.103163114748895E-003
-2.190000116825104E-001	-1.102151116356254E-003
-2.180000096559525E-001	-1.101141795516014E-003
-2.170000076293945E-001	-1.100135385058820E-003
-2.160000056028366E-001	-1.099131652154028E-003
-2.150000035762787E-001	-1.098130713216960E-003
-2.140000164508820E-001	-1.097132568247616E-003
-2.130000144243240E-001	-1.096137100830674E-003
-2.120000123977661E-001	-1.095144310966134E-003
-2.110000103712082E-001	-1.094154315069318E-003
-2.100000083446503E-001	-1.093166880309582E-003
-2.090000063180923E-001	-1.092182239517570E-003
-2.080000042915344E-001	-1.091200276277959E-003
-2.070000171661377E-001	-1.090220990590751E-003
-2.060000151395798E-001	-1.089244266040623E-003
-2.050000131130219E-001	-1.088270219042897E-003
-2.040000110864639E-001	-1.087298733182251E-003
-2.030000090599060E-001	-1.086329924874008E-003
-2.020000070333481E-001	-1.085363677702844E-003
-2.010000050067902E-001	-1.084400108084083E-003
-2.000000178813934E-001	-1.083438983187079E-003
-1.990000158548355E-001	-1.082480535842478E-003
-1.980000138282776E-001	-1.081524533219635E-003
-1.970000118017197E-001	-1.080571091733873E-003
-1.960000097751617E-001	-1.079620211385190E-003
-1.950000077486038E-001	-1.078671892173588E-003
-1.940000057220459E-001	-1.077726017683744E-003
-1.930000036954880E-001	-1.076782587915659E-003
-1.920000165700912E-001	-1.075841719284654E-003
-1.910000145435333E-001	-1.074903295375407E-003
-1.900000125169754E-001	-1.073967316187918E-003
-1.890000104904175E-001	-1.073033781722188E-003
-1.880000084638596E-001	-1.072102575562894E-003
-1.870000064373016E-001	-1.071173930540681E-003
-1.860000044107437E-001	-1.070247730240226E-003
-1.850000172853470E-001	-1.069323858246207E-003
-1.840000152587891E-001	-1.068402314558625E-003
-1.830000132322311E-001	-1.067483215592802E-003
-1.820000112056732E-001	-1.066566561348736E-003
-1.810000091791153E-001	-1.065652118995786E-003
-1.800000071525574E-001	-1.064740121364594E-003
-1.790000051259995E-001	-1.063830452039838E-003
-1.780000030994415E-001	-1.062922994606197E-003
-1.770000159740448E-001	-1.062017981894314E-003
-1.760000139474869E-001	-1.061115181073546E-003
-1.750000119209290E-001	-1.060214824974537E-003
-1.740000098943710E-001	-1.059316564351320E-003
-1.730000078678131E-001	-1.058420632034540E-003
-1.720000058412552E-001	-1.057527028024197E-003
-1.710000038146973E-001	-1.056635635904968E-003
-1.700000166893005E-001	-1.055746455676854E-003
-1.690000146627426E-001	-1.054859487339854E-003
-1.680000126361847E-001	-1.053974847309291E-003
-1.670000106096268E-001	-1.053092302754521E-003
-1.660000085830688E-001	-1.052211970090866E-003
-1.650000065565109E-001	-1.051333849318326E-003
-1.640000045299530E-001	-1.050457940436900E-003
-1.630000025033951E-001	-1.049584127031267E-003
-1.620000153779984E-001	-1.048712525516748E-003
-1.610000133514404E-001	-1.047843019478023E-003
-1.600000113248825E-001	-1.046975725330412E-003
-1.590000092983246E-001	-1.046110526658595E-003
-1.580000072717667E-001	-1.045247423462570E-003
-1.570000052452087E-001	-1.044386415742338E-003
-1.560000032186508E-001	-1.043527503497899E-003
-1.550000160932541E-001	-1.042670570313931E-003
-1.540000140666962E-001	-1.041815849021077E-003
-1.530000120401382E-001	-1.040963106788695E-003
-1.520000100135803E-001	-1.040112460032105E-003
-1.510000079870224E-001	-1.039263908751309E-003
-1.500000059604645E-001	-1.038417336530983E-003
-1.490000039339066E-001	-1.037572743371129E-003
-1.480000168085098E-001	-1.036730245687068E-003
-1.470000147819519E-001	-1.035889610648155E-003
-1.460000127553940E-001	-1.035051071085036E-003
-1.450000107288361E-001	-1.034214510582387E-003
-1.440000087022781E-001	-1.033379812724888E-003
-1.430000066757202E-001	-1.032547210343182E-003
-1.420000046491623E-001	-1.031716470606625E-003
-1.410000026226044E-001	-1.030887709930539E-003
-1.400000154972076E-001	-1.030060811899602E-003
-1.390000134706497E-001	-1.029235892929137E-003
-1.380000114440918E-001	-1.028412836603820E-003
-1.370000094175339E-001	-1.027591642923653E-003
-1.360000073909760E-001	-1.026772311888635E-003
-1.350000053644180E-001	-1.025954959914088E-003
-1.340000033378601E-001	-1.025139354169369E-003
-1.330000162124634E-001	-1.024325611069798E-003
-1.320000141859055E-001	-1.023513730615377E-003
-1.310000121593475E-001	-1.022703596390784E-003
-1.300000101327896E-001	-1.021895324811339E-003
-1.290000081062317E-001	-1.021088915877044E-003
-1.280000060796738E-001	-1.020284253172576E-003
-1.270000040531158E-001	-1.019481336697936E-003
-1.260000020265579E-001	-1.018680166453123E-003
-1.250000149011612E-001	-1.017880742438138E-003
-1.240000128746033E-001	-1.017083064652979E-003
-1.230000108480453E-001	-1.016287133097649E-003
-1.220000088214874E-001	-1.015492831356823E-003
-1.210000067949295E-001	-1.014700392261148E-003
-1.200000122189522E-001	-1.013909466564655E-003
-1.190000101923943E-001	-1.013120287097991E-003
-1.180000081658363E-001	-1.012332737445831E-003
-1.170000061392784E-001	-1.011546817608178E-003
-1.160000115633011E-001	-1.010762527585030E-003
-1.150000095367432E-001	-1.009979867376387E-003
-1.140000075101852E-001	-1.009198836982250E-003
-1.130000054836273E-001	-1.008419319987297E-003
-1.120000109076500E-001	-1.007641432806849E-003
-1.110000088810921E-001	-1.006865059025586E-003
-1.100000068545341E-001	-1.006090198643506E-003
-1.090000122785568E-001	-1.005316851660609E-003
-1.080000102519989E-001	-1.004545018076897E-003
-1.070000082254410E-001	-1.003774697892368E-003
-1.060000061988831E-001	-1.003005774691701E-003
-1.050000116229057E-001	-1.002238364890218E-003
-1.040000095963478E-001	-1.001472468487918E-003
-1.030000075697899E-001	-1.000707852654159E-003
-1.020000055432320E-001	-9.999446338042617E-004
-1.010000109672546E-001	-9.991828119382262E-004
-1.000000089406967E-001	-9.984223870560527E-004
-9.900000691413879E-002	-9.976632427424192E-004
-9.800001233816147E-002	-9.969054954126477E-004
-9.700001031160355E-002	-9.961489122360945E-004
-9.600000828504562E-002	-9.953936096280813E-004
-9.500000625848770E-002	-9.946397040039301E-004
-9.400001168251038E-002	-9.938868461176753E-004
-9.300000965595245E-002	-9.931352687999606E-004
-9.200000762939453E-002	-9.923848556354642E-004
-9.100000560283661E-002	-9.916356066241860E-004
-9.000001102685928E-002	-9.908875217661262E-004
-8.900000900030136E-002	-9.901403682306409E-004
-8.800000697374344E-002	-9.893944952636957E-004
-8.700001239776611E-002	-9.886495536193252E-004
-8.600001037120819E-002	-9.879055432975292E-004
-8.500000834465027E-002	-9.871625807136297E-004
-8.400000631809235E-002	-9.864206658676267E-004
-8.300001174211502E-002	-9.856795659288764E-004
-8.200000971555710E-002	-9.849393973127007E-004
-8.100000768899918E-002	-9.842000436037779E-004
-8.000000566244125E-002	-9.834615048021078E-004
-7.900001108646393E-002	-9.827237809076905E-004
-7.800000905990601E-002	-9.819867555052042E-004
-7.700000703334808E-002	-9.812504285946488E-004
-7.600000500679016E-002	-9.805148001760244E-004
-7.500001043081284E-002	-9.797797538340092E-004
-7.400000840425491E-002	-9.790452895686030E-004
-7.300000637769699E-002	-9.783114073798060E-004
-7.200001180171967E-002	-9.775779908522964E-004
-7.100000977516174E-002	-9.768449235707521E-004
-7.000000774860382E-002	-9.761123801581562E-004
-6.900000572204590E-002	-9.753801277838647E-004
-6.800001114606857E-002	-9.746481664478779E-004
-6.700000911951065E-002	-9.739164379425347E-004
-6.600000709295273E-002	-9.731849422678351E-004
-6.500000506639481E-002	-9.724535048007965E-004
-6.400001049041748E-002	-9.717221255414188E-004
-6.300000846385956E-002	-9.709907462820411E-004
-6.200001016259193E-002	-9.702593670226634E-004
-6.100000813603401E-002	-9.695278131403029E-004
-6.000000983476639E-002	-9.687960264272988E-004
-5.900000780820847E-002	-9.680640068836510E-004
-5.800000950694084E-002	-9.673316380940378E-004
-5.700000748038292E-002	-9.665988036431372E-004
-5.600000917911530E-002	-9.658655035309494E-004
-5.500000715255737E-002	-9.651316213421524E-004
-5.400000885128975E-002	-9.643970406614244E-004
-5.300000682473183E-002	-9.636617614887655E-004
-5.200000852346420E-002	-9.629255509935319E-004
-5.100000649690628E-002	-9.621884091757238E-004
-5.000000819563866E-002	-9.614502778276801E-004
-4.900000989437103E-002	-9.607109241187572E-004
-4.800000786781311E-002	-9.599703480489552E-004
-4.700000956654549E-002	-9.592284332029521E-004
-4.600000753998756E-002	-9.584850049577653E-004
-4.500000923871994E-002	-9.577399468980730E-004
-4.400000721216202E-002	-9.569932008162141E-004
-4.300000891089439E-002	-9.562445920892060E-004
-4.200000688433647E-002	-9.554939460940659E-004
-4.100000858306885E-002	-9.547412628307939E-004
-4.000000655651093E-002	-9.539862512610853E-004
-3.900000825524330E-002	-9.532288531772792E-004
-3.800000622868538E-002	-9.524688357487321E-004
-3.700000792741776E-002	-9.517061407677829E-004
-3.600000962615013E-002	-9.509404771961272E-004
-3.500000759959221E-002	-9.501717868261039E-004
-3.400000929832459E-002	-9.493998368270695E-004
-3.300000727176666E-002	-9.486244525760412E-004
-3.200000897049904E-002	-9.478454012423754E-004
-3.100000880658627E-002	-9.470625664107502E-004
-3.000000864267349E-002	-9.462756570428610E-004
-2.900000847876072E-002	-9.454844403080642E-004
-2.800000831484795E-002	-9.446887997910380E-004
-2.700000815093517E-002	-9.438884444534779E-004
-2.600000798702240E-002	-9.430830832570791E-004
-2.500000782310963E-002	-9.422724833711982E-004
-2.400000765919685E-002	-9.414564701728523E-004
-2.300000749528408E-002	-9.406346362084150E-004
-2.200000733137131E-002	-9.398068068549037E-004
-2.100000716745853E-002	-9.389726328663528E-004
-2.000000700354576E-002	-9.381318232044578E-004
-1.900000683963299E-002	-9.372840868309140E-004
-1.800000853836536E-002	-9.364290162920952E-004
-1.700000837445259E-002	-9.355663787573576E-004
-1.600000821053982E-002	-9.346957085654140E-004
-1.500000804662704E-002	-9.338167146779597E-004
-1.400000788271427E-002	-9.329289896413684E-004
-1.300000771880150E-002	-9.320320677943528E-004
-1.200000755488873E-002	-9.311256580986083E-004
-1.100000739097595E-002	-9.302092366851866E-004
-1.000000722706318E-002	-9.292823961004615E-004
-9.000007994472981E-003	-9.283446706831455E-004
-8.000007830560207E-003	-9.273955365642905E-004
-7.000007666647434E-003	-9.264345862902701E-004
-6.000007502734661E-003	-9.254611795768142E-004
-5.000007338821888E-003	-9.244748507626355E-004
-4.000007640570402E-003	-9.234750177711248E-004
-3.000007476657629E-003	-9.224610985256732E-004
-2.000007545575500E-003	-9.214324527420104E-004
-1.000007498078048E-003	-9.203885565511882E-004
-7.450580596923828E-009	-9.193285950459540E-004
9.999925969168544E-004	-9.182520443573594E-004
1.999992644414306E-003	-9.171580895781517E-004
2.999992575496435E-003	-9.160460322163999E-004
3.999992739409208E-003	-9.149150573648512E-004
4.999992437660694E-003	-9.137644665315747E-004
5.999992601573467E-003	-9.125934448093176E-004
6.999992765486240E-003	-9.114010026678443E-004
7.999992929399014E-003	-9.101863834075630E-004
8.999993093311787E-003	-9.089485974982381E-004
9.999992325901985E-003	-9.076867136172950E-004
1.099999248981476E-002	-9.063996840268373E-004
1.199999265372753E-002	-9.050865774042904E-004
1.299999281764030E-002	-9.037462295964360E-004
1.399999298155308E-002	-9.023775346577168E-004
1.499999314546585E-002	-9.009793866425753E-004
1.599999330937862E-002	-8.995505049824715E-004
1.699999347329140E-002	-8.980897255241871E-004
1.799999363720417E-002	-8.965957094915211E-004
1.899999193847179E-002	-8.950670599006116E-004
1.999999210238457E-002	-8.935024961829185E-004
2.099999226629734E-002	-8.919004467315972E-004
2.199999243021011E-002	-8.902594563551247E-004
2.299999259412289E-002	-8.885779534466565E-004
2.399999275803566E-002	-8.868543663993478E-004
2.499999292194843E-002	-8.850868907757103E-004
2.599999308586121E-002	-8.832738967612386E-004
2.699999324977398E-002	-8.814134635031223E-004
2.799999341368675E-002	-8.795037865638733E-004
2.899999357759953E-002	-8.775428868830204E-004
2.999999374151230E-002	-8.755286689847708E-004
3.099999390542507E-002	-8.734590956009924E-004
3.199999406933784E-002	-8.713320130482316E-004
3.299999237060547E-002	-8.691450348123908E-004
3.399999439716339E-002	-8.668958325870335E-004
3.499999269843102E-002	-8.645820198580623E-004
3.599999472498894E-002	-8.622010354883969E-004
3.699999302625656E-002	-8.597502601332963E-004
3.799999132752419E-002	-8.572268998250365E-004
3.899999335408211E-002	-8.546282188035548E-004
3.999999165534973E-002	-8.519512484781444E-004
4.099999368190765E-002	-8.491929620504379E-004
4.199999198317528E-002	-8.463500998914242E-004
4.299999400973320E-002	-8.434195769950747E-004
4.399999231100082E-002	-8.403978426940739E-004
4.499999433755875E-002	-8.372814627364278E-004
4.599999263882637E-002	-8.340668282471597E-004
4.699999466538429E-002	-8.307500393129885E-004
4.799999296665192E-002	-8.273273706436157E-004
4.899999499320984E-002	-8.237946312874556E-004
4.999999329447746E-002	-8.201476885005832E-004
5.099999159574509E-002	-8.163822349160910E-004
5.199999362230301E-002	-8.124937303364277E-004
5.299999192357063E-002	-8.084775181487203E-004
5.399999395012856E-002	-8.043288253247738E-004
5.499999225139618E-002	-8.000426460057497E-004
5.599999427795410E-002	-7.956138579174876E-004
5.699999257922173E-002	-7.910371059551835E-004
5.799999460577965E-002	-7.863068603910506E-004
5.899999290704727E-002	-7.814174750819802E-004
5.999999493360519E-002	-7.763630710542202E-004
6.099999323487282E-002	-7.711374782957137E-004
6.199999526143074E-002	-7.657344685867429E-004
6.299999356269836E-002	-7.601475226692855E-004
6.399999558925629E-002	-7.543699466623366E-004
6.499999016523361E-002	-7.483948138542473E-004
6.599999219179153E-002	-7.422150229103863E-004
6.699999421834946E-002	-7.358231232501566E-004
6.799999624490738E-002	-7.292115478776395E-004
6.899999082088470E-002	-7.223724387586117E-004
6.999999284744263E-002	-7.152977632358670E-004
7.099999487400055E-002	-7.079791976138949E-004
7.199999690055847E-002	-7.004080689512193E-004
7.299999147653580E-002	-6.925757043063641E-004
7.399999350309372E-002	-6.844728486612439E-004
7.499999552965164E-002	-6.760903052054346E-004
7.599999010562897E-002	-6.674184114672244E-004
7.699999213218689E-002	-6.584472721442580E-004
7.799999415874481E-002	-6.491667591035366E-004
7.899999618530273E-002	-6.395665113814175E-004
7.999999076128006E-002	-6.296358769759536E-004
8.099999278783798E-002	-6.193637964315712E-004
8.199999481439590E-002	-6.087391520850360E-004
8.299999684095383E-002	-5.977504188194871E-004
8.399999141693115E-002	-5.863858386874199E-004
8.499999344348907E-002	-5.746334209106863E-004
8.599999547004700E-002	-5.624808836728334E-004
8.699999749660492E-002	-5.499156541191041E-004
8.799999207258224E-002	-5.369249847717583E-004
