Ewe/V	I/mA
-1.030000075697899E-001	-3.159985179081559E-003
-1.040000095963478E-001	-3.153907367959619E-003
-1.050000116229057E-001	-3.147865878418088E-003
-1.060000061988831E-001	-3.141860710456967E-003
-1.070000082254410E-001	-3.135891398414969E-003
-1.080000102519989E-001	-3.129957476630807E-003
-1.090000122785568E-001	-3.124058479443192E-003
-1.100000068545341E-001	-3.118194406852126E-003
-1.110000088810921E-001	-3.112364560365677E-003
-1.120000109076500E-001	-3.106568939983845E-003
-1.130000054836273E-001	-3.100806847214699E-003
-1.140000075101852E-001	-3.095078049227595E-003
-1.150000095367432E-001	-3.089382080361247E-003
-1.160000115633011E-001	-3.083719173446298E-003
-1.170000061392784E-001	-3.078088397160172E-003
-1.180000081658363E-001	-3.072489518672228E-003
-1.190000101923943E-001	-3.066922537982464E-003
-1.200000122189522E-001	-3.061386756598949E-003
-1.210000067949295E-001	-3.055882174521685E-003
-1.220000088214874E-001	-3.050408326089382E-003
-1.230000108480453E-001	-3.044964978471398E-003
-1.240000128746033E-001	-3.039551898837090E-003
-1.250000149011612E-001	-3.034168621525168E-003
-1.260000020265579E-001	-3.028815146535635E-003
-1.270000040531158E-001	-3.023490775376558E-003
-1.280000060796738E-001	-3.018195508047938E-003
-1.290000081062317E-001	-3.012929111719131E-003
-1.300000101327896E-001	-3.007691120728850E-003
-1.310000121593475E-001	-3.002481302246451E-003
-1.320000141859055E-001	-2.997299656271935E-003
-1.330000162124634E-001	-2.992145484313369E-003
-1.340000033378601E-001	-2.987019019201398E-003
-1.350000053644180E-001	-2.981919562444091E-003
-1.360000073909760E-001	-2.976847114041448E-003
-1.370000094175339E-001	-2.971801441162825E-003
-1.380000114440918E-001	-2.966782078146935E-003
-1.390000134706497E-001	-2.961789024993777E-003
-1.400000154972076E-001	-2.956822048872709E-003
-1.410000026226044E-001	-2.951880684122443E-003
-1.420000046491623E-001	-2.946964930742979E-003
-1.430000066757202E-001	-2.942074555903673E-003
-1.440000087022781E-001	-2.937209093943238E-003
-1.450000107288361E-001	-2.932368544861674E-003
-1.460000127553940E-001	-2.927552675828338E-003
-1.470000147819519E-001	-2.922761254012585E-003
-1.480000168085098E-001	-2.917993813753128E-003
-1.490000039339066E-001	-2.913250587880611E-003
-1.500000059604645E-001	-2.908531110733747E-003
-1.510000079870224E-001	-2.903835149481893E-003
-1.520000100135803E-001	-2.899162471294403E-003
-1.530000120401382E-001	-2.894513076171279E-003
-1.540000140666962E-001	-2.889886731281877E-003
-1.550000160932541E-001	-2.885282970964909E-003
-1.560000032186508E-001	-2.880702028051019E-003
-1.570000052452087E-001	-2.876143436878920E-003
-1.580000072717667E-001	-2.871606964617968E-003
-1.590000092983246E-001	-2.867092611268163E-003
-1.600000113248825E-001	-2.862599911168218E-003
-1.610000133514404E-001	-2.858129097148776E-003
-1.620000153779984E-001	-2.853679470717907E-003
-1.630000025033951E-001	-2.849251497536898E-003
-1.640000045299530E-001	-2.844844479113817E-003
-1.650000065565109E-001	-2.840458415448666E-003
-1.660000085830688E-001	-2.836093073710799E-003
-1.670000106096268E-001	-2.831748221069574E-003
-1.680000126361847E-001	-2.827424090355635E-003
-1.690000146627426E-001	-2.823120215907693E-003
-1.700000166893005E-001	-2.818836364895105E-003
-1.710000038146973E-001	-2.814572537317872E-003
-1.720000058412552E-001	-2.810328267514706E-003
-1.730000078678131E-001	-2.806103788316250E-003
-1.740000098943710E-001	-2.801898866891861E-003
-1.750000119209290E-001	-2.797713270410895E-003
-1.760000139474869E-001	-2.793546766042709E-003
-1.770000159740448E-001	-2.789399353787303E-003
-1.780000030994415E-001	-2.785270800814033E-003
-1.790000051259995E-001	-2.781161107122898E-003
-1.800000071525574E-001	-2.777069807052612E-003
-1.810000091791153E-001	-2.772996900603175E-003
-1.820000112056732E-001	-2.768942620605230E-003
-1.830000132322311E-001	-2.764906268566847E-003
-1.840000152587891E-001	-2.760887844488025E-003
-1.850000172853470E-001	-2.756887348368764E-003
-1.860000044107437E-001	-2.752904780209064E-003
-1.870000064373016E-001	-2.748939674347639E-003
-1.880000084638596E-001	-2.744992030784488E-003
-1.890000104904175E-001	-2.741061849519610E-003
-1.900000125169754E-001	-2.737148664891720E-003
-1.910000145435333E-001	-2.733252709731460E-003
-1.920000165700912E-001	-2.729373751208186E-003
-1.930000036954880E-001	-2.725511556491256E-003
-1.940000057220459E-001	-2.721666125580668E-003
-1.950000077486038E-001	-2.717837458476424E-003
-1.960000097751617E-001	-2.714024856686592E-003
-1.970000118017197E-001	-2.710229018703103E-003
-1.980000138282776E-001	-2.706449013203382E-003
-1.990000158548355E-001	-2.702685305848718E-003
-2.000000178813934E-001	-2.698937663808465E-003
-2.010000050067902E-001	-2.695205854251981E-003
-2.020000070333481E-001	-2.691489644348621E-003
-2.030000090599060E-001	-2.687789266929030E-003
-2.040000110864639E-001	-2.684104256331921E-003
-2.050000131130219E-001	-2.680434845387936E-003
-2.060000151395798E-001	-2.676780568435788E-003
-2.070000171661377E-001	-2.673141658306122E-003
-2.080000042915344E-001	-2.669517649337649E-003
-2.090000063180923E-001	-2.665908774361014E-003
-2.100000083446503E-001	-2.662314800545573E-003
-2.110000103712082E-001	-2.658735495060682E-003
-2.120000123977661E-001	-2.655171090736985E-003
-2.130000144243240E-001	-2.651621121913195E-003
-2.140000164508820E-001	-2.648085588589311E-003
-2.150000035762787E-001	-2.644564257934690E-003
-2.160000056028366E-001	-2.641057595610619E-003
-2.170000076293945E-001	-2.637564903125167E-003
-2.180000096559525E-001	-2.634086180478334E-003
-2.190000116825104E-001	-2.630621427670121E-003
-2.200000137090683E-001	-2.627170877531171E-003
-2.210000157356262E-001	-2.623733831569552E-003
-2.220000177621841E-001	-2.620310522615910E-003
-2.230000048875809E-001	-2.616900950670242E-003
-2.240000069141388E-001	-2.613504650071263E-003
-2.250000089406967E-001	-2.610122086480260E-003
-2.260000109672546E-001	-2.606752561405301E-003
-2.270000129938126E-001	-2.603396540507674E-003
-2.280000150203705E-001	-2.600053558126092E-003
-2.290000170469284E-001	-2.596723614260554E-003
-2.300000041723251E-001	-2.593406476080418E-003
-2.310000061988831E-001	-2.590102609246969E-003
-2.320000082254410E-001	-2.586811315268278E-003
-2.330000102519989E-001	-2.583532826974988E-003
-2.340000122785568E-001	-2.580266911536455E-003
-2.350000143051147E-001	-2.577013568952680E-003
-2.360000163316727E-001	-2.573772799223661E-003
-2.370000183582306E-001	-2.570544369518757E-003
-2.380000054836273E-001	-2.567328047007322E-003
-2.390000075101852E-001	-2.564124297350645E-003
-2.400000095367432E-001	-2.560932422056794E-003
-2.410000115633011E-001	-2.557752886787057E-003
-2.420000135898590E-001	-2.554585225880146E-003
-2.430000156164169E-001	-2.551429439336061E-003
-2.440000176429749E-001	-2.548285527154803E-003
-2.450000047683716E-001	-2.545153489336371E-003
-2.460000067949295E-001	-2.542033093050122E-003
-2.470000088214874E-001	-2.538924338296056E-003
-2.480000108480453E-001	-2.535826992243528E-003
-2.490000128746033E-001	-2.532741287723184E-003
-2.500000000000000E-001	-2.529666991904378E-003
-2.510000169277191E-001	-2.526603871956468E-003
-2.520000040531158E-001	-2.523552160710096E-003
-2.530000209808350E-001	-2.520511625334620E-003
-2.540000081062317E-001	-2.517482265830040E-003
-2.550000250339508E-001	-2.514463849365711E-003
-2.560000121593475E-001	-2.511456375941634E-003
-2.569999992847443E-001	-2.508460078388453E-003
-2.580000162124634E-001	-2.505474258214235E-003
-2.590000033378601E-001	-2.502499613910913E-003
-2.600000202655792E-001	-2.499535446986556E-003
-2.610000073909760E-001	-2.496581990271807E-003
-2.620000243186951E-001	-2.493639243766665E-003
-2.630000114440918E-001	-2.490706741809845E-003
-2.639999985694885E-001	-2.487784950062633E-003
-2.650000154972076E-001	-2.484873635694385E-003
-2.660000026226044E-001	-2.481972333043814E-003
-2.670000195503235E-001	-2.479081507772207E-003
-2.680000066757202E-001	-2.476200927048922E-003
-2.690000236034393E-001	-2.473330590873957E-003
-2.700000107288361E-001	-2.470470033586025E-003
-2.709999978542328E-001	-2.467619720846415E-003
-2.720000147819519E-001	-2.464779419824481E-003
-2.730000019073486E-001	-2.461948897689581E-003
-2.740000188350677E-001	-2.459128387272358E-003
-2.750000059604645E-001	-2.456317422911525E-003
-2.760000228881836E-001	-2.453516470268369E-003
-2.770000100135803E-001	-2.450725063681602E-003
-2.779999971389771E-001	-2.447943435981870E-003
-2.790000140666962E-001	-2.445171121507883E-003
-2.800000011920929E-001	-2.442408585920930E-003
-2.810000181198120E-001	-2.439655363559723E-003
-2.820000052452087E-001	-2.436911454424262E-003
-2.830000221729279E-001	-2.434177091345191E-003
-2.840000092983246E-001	-2.431452041491866E-003
-2.850000262260437E-001	-2.428736072033644E-003
-2.860000133514404E-001	-2.426029415801167E-003
-2.870000004768372E-001	-2.423331839963794E-003
-2.880000174045563E-001	-2.420643344521523E-003
-2.890000045299530E-001	-2.417963929474354E-003
-2.900000214576721E-001	-2.415293361991644E-003
-2.910000085830688E-001	-2.412631874904037E-003
-2.920000255107880E-001	-2.409979235380888E-003
-2.930000126361847E-001	-2.407335443422198E-003
-2.939999997615814E-001	-2.404700499027967E-003
-2.950000166893005E-001	-2.402074169367552E-003
-2.960000038146973E-001	-2.399456687271595E-003
-2.970000207424164E-001	-2.396847587078810E-003
-2.980000078678131E-001	-2.394247334450483E-003
-2.990000247955322E-001	-2.391655463725328E-003
-3.000000119209290E-001	-2.389072207733989E-003
-2.990000247955322E-001	-2.386497100815177E-003
-2.980000078678131E-001	-2.383930608630180E-003
-2.970000207424164E-001	-2.381372498348355E-003
-2.960000038146973E-001	-2.378822537139058E-003
-2.950000166893005E-001	-2.376280957832932E-003
-2.939999997615814E-001	-2.373747760429978E-003
-2.930000126361847E-001	-2.371222479268909E-003
-2.920000255107880E-001	-2.368705580011010E-003
-2.910000085830688E-001	-2.366196596994996E-003
-2.900000214576721E-001	-2.363695530220866E-003
-2.890000045299530E-001	-2.361202612519264E-003
-2.880000174045563E-001	-2.358717843890190E-003
-2.870000004768372E-001	-2.356240758672357E-003
-2.860000133514404E-001	-2.353771589696407E-003
-2.850000262260437E-001	-2.351310104131699E-003
-2.840000092983246E-001	-2.348856534808874E-003
-2.830000221729279E-001	-2.346410881727934E-003
-2.820000052452087E-001	-2.343972679227591E-003
-2.810000181198120E-001	-2.341542160138488E-003
-2.800000011920929E-001	-2.339119324460626E-003
-2.790000140666962E-001	-2.336704172194004E-003
-2.779999971389771E-001	-2.334296470507979E-003
-2.770000100135803E-001	-2.331896219402552E-003
-2.760000228881836E-001	-2.329503651708364E-003
-2.750000059604645E-001	-2.327118301764131E-003
-2.740000188350677E-001	-2.324740402400494E-003
-2.730000019073486E-001	-2.322369720786810E-003
-2.720000147819519E-001	-2.320006489753723E-003
-2.709999978542328E-001	-2.317650476470590E-003
-2.700000107288361E-001	-2.315301680937409E-003
-2.690000236034393E-001	-2.312960103154182E-003
-2.680000066757202E-001	-2.310625743120909E-003
-2.670000195503235E-001	-2.308298368006945E-003
-2.660000026226044E-001	-2.305978210642934E-003
-2.650000154972076E-001	-2.303665038198233E-003
-2.639999985694885E-001	-2.301358850672841E-003
-2.630000114440918E-001	-2.299059648066759E-003
-2.620000243186951E-001	-2.296767430379987E-003
-2.610000073909760E-001	-2.294482197612524E-003
-2.600000202655792E-001	-2.292203716933727E-003
-2.590000033378601E-001	-2.289932221174240E-003
-2.580000162124634E-001	-2.287667244672775E-003
-2.569999992847443E-001	-2.285409253090620E-003
-2.560000121593475E-001	-2.283158013597131E-003
-2.550000250339508E-001	-2.280913293361664E-003
-2.540000081062317E-001	-2.278675325214863E-003
-2.530000209808350E-001	-2.276444109156728E-003
-2.520000040531158E-001	-2.274219412356615E-003
-2.510000169277191E-001	-2.272001234814525E-003
-2.500000000000000E-001	-2.269789576530457E-003
-2.490000128746033E-001	-2.267584437504411E-003
-2.480000108480453E-001	-2.265385817736387E-003
-2.470000088214874E-001	-2.263193717226386E-003
-2.460000067949295E-001	-2.261007903143764E-003
-2.450000047683716E-001	-2.258828375488520E-003
-2.440000176429749E-001	-2.256655367091298E-003
-2.430000156164169E-001	-2.254488645121455E-003
-2.420000135898590E-001	-2.252328209578991E-003
-2.410000115633011E-001	-2.250173827633262E-003
-2.400000095367432E-001	-2.248025964945555E-003
-2.390000075101852E-001	-2.245883923023939E-003
-2.380000054836273E-001	-2.243748400360346E-003
-2.370000183582306E-001	-2.241618698462844E-003
-2.360000163316727E-001	-2.239495282992721E-003
-2.350000143051147E-001	-2.237377921119332E-003
-2.340000122785568E-001	-2.235266612842679E-003
-2.330000102519989E-001	-2.233161358162761E-003
-2.320000082254410E-001	-2.231061924248934E-003
-2.310000061988831E-001	-2.228968543931842E-003
-2.300000041723251E-001	-2.226881217211485E-003
-2.290000170469284E-001	-2.224799478426576E-003
-2.280000150203705E-001	-2.222723793238401E-003
-2.270000129938126E-001	-2.220653928816319E-003
-2.260000109672546E-001	-2.218589885160327E-003
-2.250000089406967E-001	-2.216531662270427E-003
-2.240000069141388E-001	-2.214479260146618E-003
-2.230000048875809E-001	-2.212432445958257E-003
-2.220000177621841E-001	-2.210391452535987E-003
-2.210000157356262E-001	-2.208356047049165E-003
-2.200000137090683E-001	-2.206326229497790E-003
-2.190000116825104E-001	-2.204302232712507E-003
-2.180000096559525E-001	-2.202283591032028E-003
-2.170000076293945E-001	-2.200270770117641E-003
-2.160000056028366E-001	-2.198263304308057E-003
-2.150000035762787E-001	-2.196261426433921E-003
-2.140000164508820E-001	-2.194265136495233E-003
-2.130000144243240E-001	-2.192274201661348E-003
-2.120000123977661E-001	-2.190288621932268E-003
-2.110000103712082E-001	-2.188308630138636E-003
-2.100000083446503E-001	-2.186333760619164E-003
-2.090000063180923E-001	-2.184364479035139E-003
-2.080000042915344E-001	-2.182400552555919E-003
-2.070000171661377E-001	-2.180441981181502E-003
-2.060000151395798E-001	-2.178488532081246E-003
-2.050000131130219E-001	-2.176540438085794E-003
-2.040000110864639E-001	-2.174597466364503E-003
-2.030000090599060E-001	-2.172659849748015E-003
-2.020000070333481E-001	-2.170727355405688E-003
-2.010000050067902E-001	-2.168800216168165E-003
-2.000000178813934E-001	-2.166877966374159E-003
-1.990000158548355E-001	-2.164961071684957E-003
-1.980000138282776E-001	-2.163049066439271E-003
-1.970000118017197E-001	-2.161142183467746E-003
-1.960000097751617E-001	-2.159240422770381E-003
-1.950000077486038E-001	-2.157343784347177E-003
-1.940000057220459E-001	-2.155452035367489E-003
-1.930000036954880E-001	-2.153565175831318E-003
-1.920000165700912E-001	-2.151683438569307E-003
-1.910000145435333E-001	-2.149806590750813E-003
-1.900000125169754E-001	-2.147934632375836E-003
-1.890000104904175E-001	-2.146067563444376E-003
-1.880000084638596E-001	-2.144205151125789E-003
-1.870000064373016E-001	-2.142347861081362E-003
-1.860000044107437E-001	-2.140495460480452E-003
-1.850000172853470E-001	-2.138647716492414E-003
-1.840000152587891E-001	-2.136804629117250E-003
-1.830000132322311E-001	-2.134966431185603E-003
-1.820000112056732E-001	-2.133133122697473E-003
-1.810000091791153E-001	-2.131304237991571E-003
-1.800000071525574E-001	-2.129480242729187E-003
-1.790000051259995E-001	-2.127660904079676E-003
-1.780000030994415E-001	-2.125845989212394E-003
-1.770000159740448E-001	-2.124035963788629E-003
-1.760000139474869E-001	-2.122230362147093E-003
-1.750000119209290E-001	-2.120429649949074E-003
-1.740000098943710E-001	-2.118633128702641E-003
-1.730000078678131E-001	-2.116841264069080E-003
-1.720000058412552E-001	-2.115054056048393E-003
-1.710000038146973E-001	-2.113271271809936E-003
-1.700000166893005E-001	-2.111492911353707E-003
-1.690000146627426E-001	-2.109718974679708E-003
-1.680000126361847E-001	-2.107949694618583E-003
-1.670000106096268E-001	-2.106184605509043E-003
-1.660000085830688E-001	-2.104423940181732E-003
-1.650000065565109E-001	-2.102667698636651E-003
-1.640000045299530E-001	-2.100915880873799E-003
-1.630000025033951E-001	-2.099168254062533E-003
-1.620000153779984E-001	-2.097425051033497E-003
-1.610000133514404E-001	-2.095686038956046E-003
-1.600000113248825E-001	-2.093951450660825E-003
-1.590000092983246E-001	-2.092221053317189E-003
-1.580000072717667E-001	-2.090494846925139E-003
-1.570000052452087E-001	-2.088772831484675E-003
-1.560000032186508E-001	-2.087055006995797E-003
-1.550000160932541E-001	-2.085341140627861E-003
-1.540000140666962E-001	-2.083631698042154E-003
-1.530000120401382E-001	-2.081926213577390E-003
-1.520000100135803E-001	-2.080224920064211E-003
-1.510000079870224E-001	-2.078527817502618E-003
-1.500000059604645E-001	-2.076834673061967E-003
-1.490000039339066E-001	-2.075145486742258E-003
-1.480000168085098E-001	-2.073460491374135E-003
-1.470000147819519E-001	-2.071779221296310E-003
-1.460000127553940E-001	-2.070102142170072E-003
-1.450000107288361E-001	-2.068429021164775E-003
-1.440000087022781E-001	-2.066759625449777E-003
-1.430000066757202E-001	-2.065094420686364E-003
-1.420000046491623E-001	-2.063432941213250E-003
-1.410000026226044E-001	-2.061775419861078E-003
-1.400000154972076E-001	-2.060121623799205E-003
-1.390000134706497E-001	-2.058471785858274E-003
-1.380000114440918E-001	-2.056825673207641E-003
-1.370000094175339E-001	-2.055183285847306E-003
-1.360000073909760E-001	-2.053544623777270E-003
-1.350000053644180E-001	-2.051909919828177E-003
-1.340000033378601E-001	-2.050278708338737E-003
-1.330000162124634E-001	-2.048651222139597E-003
-1.320000141859055E-001	-2.047027461230755E-003
-1.310000121593475E-001	-2.045407192781568E-003
-1.300000101327896E-001	-2.043790649622679E-003
-1.290000081062317E-001	-2.042177831754088E-003
-1.280000060796738E-001	-2.040568506345153E-003
-1.270000040531158E-001	-2.038962673395872E-003
-1.260000020265579E-001	-2.037360332906246E-003
-1.250000149011612E-001	-2.035761484876275E-003
-1.240000128746033E-001	-2.034166129305959E-003
-1.230000108480453E-001	-2.032574266195297E-003
-1.220000088214874E-001	-2.030985662713647E-003
-1.210000067949295E-001	-2.029400784522295E-003
-1.200000122189522E-001	-2.027818933129311E-003
-1.190000101923943E-001	-2.026240574195981E-003
-1.180000081658363E-001	-2.024665474891663E-003
-1.170000061392784E-001	-2.023093635216355E-003
-1.160000115633011E-001	-2.021525055170059E-003
-1.150000095367432E-001	-2.019959734752774E-003
-1.140000075101852E-001	-2.018397673964500E-003
-1.130000054836273E-001	-2.016838639974594E-003
-1.120000109076500E-001	-2.015282865613699E-003
-1.110000088810921E-001	-2.013730118051171E-003
-1.100000068545341E-001	-2.012180397287011E-003
-1.090000122785568E-001	-2.010633703321218E-003
-1.080000102519989E-001	-2.009090036153793E-003
-1.070000082254410E-001	-2.007549395784736E-003
-1.060000061988831E-001	-2.006011549383402E-003
-1.050000116229057E-001	-2.004476729780436E-003
-1.040000095963478E-001	-2.002944936975837E-003
-1.030000075697899E-001	-2.001415705308318E-003
-1.020000055432320E-001	-1.999889267608523E-003
-1.010000109672546E-001	-1.998365623876452E-003
-1.000000089406967E-001	-1.996844774112105E-003
-9.900000691413879E-002	-1.995326485484838E-003
-9.800001233816147E-002	-1.993810990825295E-003
-9.700001031160355E-002	-1.992297824472189E-003
-9.600000828504562E-002	-1.990787219256163E-003
-9.500000625848770E-002	-1.989279408007860E-003
-9.400001168251038E-002	-1.987773692235351E-003
-9.300000965595245E-002	-1.986270537599921E-003
-9.200000762939453E-002	-1.984769711270928E-003
-9.100000560283661E-002	-1.983271213248372E-003
-9.000001102685928E-002	-1.981775043532252E-003
-8.900000900030136E-002	-1.980280736461282E-003
-8.800000697374344E-002	-1.978788990527391E-003
-8.700001239776611E-002	-1.977299107238650E-003
-8.600001037120819E-002	-1.975811086595058E-003
-8.500000834465027E-002	-1.974325161427259E-003
-8.400000631809235E-002	-1.972841331735253E-003
-8.300001174211502E-002	-1.971359131857753E-003
-8.200000971555710E-002	-1.969878794625402E-003
-8.100000768899918E-002	-1.968400087207556E-003
-8.000000566244125E-002	-1.966923009604216E-003
-7.900001108646393E-002	-1.965447561815381E-003
-7.800000905990601E-002	-1.963973511010408E-003
-7.700000703334808E-002	-1.962500857189298E-003
-7.600000500679016E-002	-1.961029600352049E-003
-7.500001043081284E-002	-1.959559507668018E-003
-7.400000840425491E-002	-1.958090579137206E-003
-7.300000637769699E-002	-1.956622814759612E-003
-7.200001180171967E-002	-1.955155981704593E-003
-7.100000977516174E-002	-1.953689847141504E-003
-7.000000774860382E-002	-1.952224760316312E-003
-6.900000572204590E-002	-1.950760255567729E-003
-6.800001114606857E-002	-1.949296332895756E-003
-6.700000911951065E-002	-1.947832875885069E-003
-6.600000709295273E-002	-1.946369884535670E-003
-6.500000506639481E-002	-1.944907009601593E-003
-6.400001049041748E-002	-1.943444251082838E-003
-6.300000846385956E-002	-1.941981492564082E-003
-6.200001016259193E-002	-1.940518734045327E-003
-6.100000813603401E-002	-1.939055626280606E-003
-6.000000983476639E-002	-1.937592052854598E-003
-5.900000780820847E-002	-1.936128013767302E-003
-5.800000950694084E-002	-1.934663276188076E-003
-5.700000748038292E-002	-1.933197607286274E-003
-5.600000917911530E-002	-1.931731007061899E-003
-5.500000715255737E-002	-1.930263242684305E-003
-5.400000885128975E-002	-1.928794081322849E-003
-5.300000682473183E-002	-1.927323522977531E-003
-5.200000852346420E-002	-1.925851101987064E-003
-5.100000649690628E-002	-1.924376818351448E-003
-5.000000819563866E-002	-1.922900555655360E-003
-4.900000989437103E-002	-1.921421848237515E-003
-4.800000786781311E-002	-1.919940696097910E-003
-4.700000956654549E-002	-1.918456866405904E-003
-4.600000753998756E-002	-1.916970009915531E-003
-4.500000923871994E-002	-1.915479893796146E-003
-4.400000721216202E-002	-1.913986401632428E-003
-4.300000891089439E-002	-1.912489184178412E-003
-4.200000688433647E-002	-1.910987892188132E-003
-4.100000858306885E-002	-1.909482525661588E-003
-4.000000655651093E-002	-1.907972502522171E-003
-3.900000825524330E-002	-1.906457706354558E-003
-3.800000622868538E-002	-1.904937671497464E-003
-3.700000792741776E-002	-1.903412281535566E-003
-3.600000962615013E-002	-1.901880954392254E-003
-3.500000759959221E-002	-1.900343573652208E-003
-3.400000929832459E-002	-1.898799673654139E-003
-3.300000727176666E-002	-1.897248905152082E-003
-3.200000897049904E-002	-1.895690802484751E-003
-3.100000880658627E-002	-1.894125132821500E-003
-3.000000864267349E-002	-1.892551314085722E-003
-2.900000847876072E-002	-1.890968880616128E-003
-2.800000831484795E-002	-1.889377599582076E-003
-2.700000815093517E-002	-1.887776888906956E-003
-2.600000798702240E-002	-1.886166166514158E-003
-2.500000782310963E-002	-1.884544966742396E-003
-2.400000765919685E-002	-1.882912940345705E-003
-2.300000749528408E-002	-1.881269272416830E-003
-2.200000733137131E-002	-1.879613613709807E-003
-2.100000716745853E-002	-1.877945265732706E-003
-2.000000700354576E-002	-1.876263646408916E-003
-1.900000683963299E-002	-1.874568173661828E-003
-1.800000853836536E-002	-1.872858032584190E-003
-1.700000837445259E-002	-1.871132757514715E-003
-1.600000821053982E-002	-1.869391417130828E-003
-1.500000804662704E-002	-1.867633429355919E-003
-1.400000788271427E-002	-1.865857979282737E-003
-1.300000771880150E-002	-1.864064135588706E-003
-1.200000755488873E-002	-1.862251316197217E-003
-1.100000739097595E-002	-1.860418473370373E-003
-1.000000722706318E-002	-1.858564792200923E-003
-9.000007994472981E-003	-1.856689341366291E-003
-8.000007830560207E-003	-1.854791073128581E-003
-7.000007666647434E-003	-1.852869172580540E-003
-6.000007502734661E-003	-1.850922359153628E-003
-5.000007338821888E-003	-1.848949701525271E-003
-4.000007640570402E-003	-1.846950035542250E-003
-3.000007476657629E-003	-1.844922197051346E-003
-2.000007545575500E-003	-1.842864905484021E-003
-1.000007498078048E-003	-1.840777113102376E-003
-7.450580596923828E-009	-1.838657190091908E-003
9.999925969168544E-004	-1.836504088714719E-003
1.999992644414306E-003	-1.834316179156303E-003
2.999992575496435E-003	-1.832092064432800E-003
3.999992739409208E-003	-1.829830114729702E-003
4.999992437660694E-003	-1.827528933063149E-003
5.999992601573467E-003	-1.825186889618635E-003
6.999992765486240E-003	-1.822802005335689E-003
7.999992929399014E-003	-1.820372766815126E-003
8.999993093311787E-003	-1.817897194996476E-003
9.999992325901985E-003	-1.815373427234590E-003
1.099999248981476E-002	-1.812799368053675E-003
1.199999265372753E-002	-1.810173154808581E-003
1.299999281764030E-002	-1.807492459192872E-003
1.399999298155308E-002	-1.804755069315434E-003
1.499999314546585E-002	-1.801958773285151E-003
1.599999330937862E-002	-1.799101009964943E-003
1.699999347329140E-002	-1.796179451048374E-003
1.799999363720417E-002	-1.793191418983042E-003
1.899999193847179E-002	-1.790134119801223E-003
1.999999210238457E-002	-1.787004992365837E-003
2.099999226629734E-002	-1.783800893463194E-003
2.199999243021011E-002	-1.780518912710249E-003
2.299999259412289E-002	-1.777155906893313E-003
2.399999275803566E-002	-1.773708732798696E-003
2.499999292194843E-002	-1.770173781551421E-003
2.599999308586121E-002	-1.766547793522477E-003
2.699999324977398E-002	-1.762826927006245E-003
2.799999341368675E-002	-1.759007573127747E-003
2.899999357759953E-002	-1.755085773766041E-003
2.999999374151230E-002	-1.751057337969542E-003
3.099999390542507E-002	-1.746918191201985E-003
3.199999406933784E-002	-1.742664026096463E-003
3.299999237060547E-002	-1.738290069624782E-003
3.399999439716339E-002	-1.733791665174067E-003
3.499999269843102E-002	-1.729164039716125E-003
3.599999472498894E-002	-1.724402070976794E-003
3.699999302625656E-002	-1.719500520266593E-003
3.799999132752419E-002	-1.714453799650073E-003
3.899999335408211E-002	-1.709256437607110E-003
3.999999165534973E-002	-1.703902496956289E-003
4.099999368190765E-002	-1.698385924100876E-003
4.199999198317528E-002	-1.692700199782848E-003
4.299999400973320E-002	-1.686839153990150E-003
4.399999231100082E-002	-1.680795685388148E-003
4.499999433755875E-002	-1.674562925472856E-003
4.599999263882637E-002	-1.668133656494319E-003
4.699999466538429E-002	-1.661500078625977E-003
4.799999296665192E-002	-1.654654741287231E-003
4.899999499320984E-002	-1.647589262574911E-003
4.999999329447746E-002	-1.640295377001166E-003
5.099999159574509E-002	-1.632764469832182E-003
5.199999362230301E-002	-1.624987460672855E-003
5.299999192357063E-002	-1.616955036297441E-003
5.399999395012856E-002	-1.608657650649548E-003
5.499999225139618E-002	-1.600085292011499E-003
5.599999427795410E-002	-1.591227715834975E-003
5.699999257922173E-002	-1.582074211910367E-003
5.799999460577965E-002	-1.572613720782101E-003
5.899999290704727E-002	-1.562834950163960E-003
5.999999493360519E-002	-1.552726142108440E-003
6.099999323487282E-002	-1.542274956591427E-003
6.199999526143074E-002	-1.531468937173486E-003
6.299999356269836E-002	-1.520295045338571E-003
6.399999558925629E-002	-1.508739893324673E-003
6.499999016523361E-002	-1.496789627708495E-003
6.599999219179153E-002	-1.484430045820773E-003
6.699999421834946E-002	-1.471646246500313E-003
6.799999624490738E-002	-1.458423095755279E-003
6.899999082088470E-002	-1.444744877517223E-003
6.999999284744263E-002	-1.430595526471734E-003
7.099999487400055E-002	-1.415958395227790E-003
7.199999690055847E-002	-1.400816137902439E-003
7.299999147653580E-002	-1.385151408612728E-003
7.399999350309372E-002	-1.368945697322488E-003
7.499999552965164E-002	-1.352180610410869E-003
7.599999010562897E-002	-1.334836822934449E-003
7.699999213218689E-002	-1.316894544288516E-003
7.799999415874481E-002	-1.298333518207073E-003
7.899999618530273E-002	-1.279133022762835E-003
7.999999076128006E-002	-1.259271753951907E-003
8.099999278783798E-002	-1.238727592863142E-003
8.199999481439590E-002	-1.217478304170072E-003
8.299999684095383E-002	-1.195500837638974E-003
8.399999141693115E-002	-1.172771677374840E-003
8.499999344348907E-002	-1.149266841821373E-003
8.599999547004700E-002	-1.124961767345667E-003
8.699999749660492E-002	-1.099831308238208E-003
8.799999207258224E-002	-1.073849969543517E-003
