Ewe/V	I/mA
-1.030000075697899E-001	-3.949981648474932E-003
-1.040000095963478E-001	-3.942383918911219E-003
-1.050000116229057E-001	-3.934832289814949E-003
-1.060000061988831E-001	-3.927325829863548E-003
-1.070000082254410E-001	-3.919864073395729E-003
-1.080000102519989E-001	-3.912446554750204E-003
-1.090000122785568E-001	-3.905073041096330E-003
-1.100000068545341E-001	-3.897742833942175E-003
-1.110000088810921E-001	-3.890455700457096E-003
-1.120000109076500E-001	-3.883210942149162E-003
-1.130000054836273E-001	-3.876008326187730E-003
-1.140000075101852E-001	-3.868847386911511E-003
-1.150000095367432E-001	-3.861727658659220E-003
-1.160000115633011E-001	-3.854648675769567E-003
-1.170000061392784E-001	-3.847610205411911E-003
-1.180000081658363E-001	-3.840611781924963E-003
-1.190000101923943E-001	-3.833652939647436E-003
-1.200000122189522E-001	-3.826733445748687E-003
-1.210000067949295E-001	-3.819852601736784E-003
-1.220000088214874E-001	-3.813010407611728E-003
-1.230000108480453E-001	-3.806206164881587E-003
-1.240000128746033E-001	-3.799439873546362E-003
-1.250000149011612E-001	-3.792710835114121E-003
-1.260000020265579E-001	-3.786018816754222E-003
-1.270000040531158E-001	-3.779363352805376E-003
-1.280000060796738E-001	-3.772744210436940E-003
-1.290000081062317E-001	-3.766161156818271E-003
-1.300000101327896E-001	-3.759613726288080E-003
-1.310000121593475E-001	-3.753101453185081E-003
-1.320000141859055E-001	-3.746624337509274E-003
-1.330000162124634E-001	-3.740181680768728E-003
-1.340000033378601E-001	-3.733773482963443E-003
-1.350000053644180E-001	-3.727399278432131E-003
-1.360000073909760E-001	-3.721058834344149E-003
-1.370000094175339E-001	-3.714751685038209E-003
-1.380000114440918E-001	-3.708477597683668E-003
-1.390000134706497E-001	-3.702236339449883E-003
-1.400000154972076E-001	-3.696027444675565E-003
-1.410000026226044E-001	-3.689850913360715E-003
-1.420000046491623E-001	-3.683706047013402E-003
-1.430000066757202E-001	-3.677593078464270E-003
-1.440000087022781E-001	-3.671511309221387E-003
-1.450000107288361E-001	-3.665460739284754E-003
-1.460000127553940E-001	-3.659440670162439E-003
-1.470000147819519E-001	-3.653451334685087E-003
-1.480000168085098E-001	-3.647492267191410E-003
-1.490000039339066E-001	-3.641563234850764E-003
-1.500000059604645E-001	-3.635663772001863E-003
-1.510000079870224E-001	-3.629793878644705E-003
-1.520000100135803E-001	-3.623953089118004E-003
-1.530000120401382E-001	-3.618141403421760E-003
-1.540000140666962E-001	-3.612358355894685E-003
-1.550000160932541E-001	-3.606603713706136E-003
-1.560000032186508E-001	-3.600877476856112E-003
-1.570000052452087E-001	-3.595179179683328E-003
-1.580000072717667E-001	-3.589508589357138E-003
-1.590000092983246E-001	-3.583865473046899E-003
-1.600000113248825E-001	-3.578249830752611E-003
-1.610000133514404E-001	-3.572661196812987E-003
-1.620000153779984E-001	-3.567099338397384E-003
-1.630000025033951E-001	-3.561564255505800E-003
-1.640000045299530E-001	-3.556055482476950E-003
-1.650000065565109E-001	-3.550572786480188E-003
-1.660000085830688E-001	-3.545116167515516E-003
-1.670000106096268E-001	-3.539685392752290E-003
-1.680000126361847E-001	-3.534279996529222E-003
-1.690000146627426E-001	-3.528900211676955E-003
-1.700000166893005E-001	-3.523545339703560E-003
-1.710000038146973E-001	-3.518215380609035E-003
-1.720000058412552E-001	-3.512910334393382E-003
-1.730000078678131E-001	-3.507629735395312E-003
-1.740000098943710E-001	-3.502373583614826E-003
-1.750000119209290E-001	-3.497141646221280E-003
-1.760000139474869E-001	-3.491933457553387E-003
-1.770000159740448E-001	-3.486749250441790E-003
-1.780000030994415E-001	-3.481588559225202E-003
-1.790000051259995E-001	-3.476451151072979E-003
-1.800000071525574E-001	-3.471337258815765E-003
-1.810000091791153E-001	-3.466246183961630E-003
-1.820000112056732E-001	-3.461178159341216E-003
-1.830000132322311E-001	-3.456132719293237E-003
-1.840000152587891E-001	-3.451109630987048E-003
-1.850000172853470E-001	-3.446109127253294E-003
-1.860000044107437E-001	-3.441130742430687E-003
-1.870000064373016E-001	-3.436174476519227E-003
-1.880000084638596E-001	-3.431240096688271E-003
-1.890000104904175E-001	-3.426327137276530E-003
-1.900000125169754E-001	-3.421435831114650E-003
-1.910000145435333E-001	-3.416565945371985E-003
-1.920000165700912E-001	-3.411717247217894E-003
-1.930000036954880E-001	-3.406889503821731E-003
-1.940000057220459E-001	-3.402082715183496E-003
-1.950000077486038E-001	-3.397296648472548E-003
-1.960000097751617E-001	-3.392531070858240E-003
-1.970000118017197E-001	-3.387785982340574E-003
-1.980000138282776E-001	-3.383061382919550E-003
-1.990000158548355E-001	-3.378356574103236E-003
-2.000000178813934E-001	-3.373672021552920E-003
-2.010000050067902E-001	-3.369007026776671E-003
-2.020000070333481E-001	-3.364362055435777E-003
-2.030000090599060E-001	-3.359736409038305E-003
-2.040000110864639E-001	-3.355130320414901E-003
-2.050000131130219E-001	-3.350543323904276E-003
-2.060000151395798E-001	-3.345975652337074E-003
-2.070000171661377E-001	-3.341426840052009E-003
-2.080000042915344E-001	-3.336897119879723E-003
-2.090000063180923E-001	-3.332386026158929E-003
-2.100000083446503E-001	-3.327893326058984E-003
-2.110000103712082E-001	-3.323419485241175E-003
-2.120000123977661E-001	-3.318963572382927E-003
-2.130000144243240E-001	-3.314526285976171E-003
-2.140000164508820E-001	-3.310106694698334E-003
-2.150000035762787E-001	-3.305705264210701E-003
-2.160000056028366E-001	-3.301321761682630E-003
-2.170000076293945E-001	-3.296955954283476E-003
-2.180000096559525E-001	-3.292607609182596E-003
-2.190000116825104E-001	-3.288276959210634E-003
-2.200000137090683E-001	-3.283963305875659E-003
-2.210000157356262E-001	-3.279667114838958E-003
-2.220000177621841E-001	-3.275388153269887E-003
-2.230000048875809E-001	-3.271125955507159E-003
-2.240000069141388E-001	-3.266880754381418E-003
-2.250000089406967E-001	-3.262652549892664E-003
-2.260000109672546E-001	-3.258440643548965E-003
-2.270000129938126E-001	-3.254245501011610E-003
-2.280000150203705E-001	-3.250066656619310E-003
-2.290000170469284E-001	-3.245904343202710E-003
-2.300000041723251E-001	-3.241758095100522E-003
-2.310000061988831E-001	-3.237628145143390E-003
-2.320000082254410E-001	-3.233514027670026E-003
-2.330000102519989E-001	-3.229415975511074E-003
-2.340000122785568E-001	-3.225333523005247E-003
-2.350000143051147E-001	-3.221266902983189E-003
-2.360000163316727E-001	-3.217215882614255E-003
-2.370000183582306E-001	-3.213180229067802E-003
-2.380000054836273E-001	-3.209160175174475E-003
-2.390000075101852E-001	-3.205155255272985E-003
-2.400000095367432E-001	-3.201165469363332E-003
-2.410000115633011E-001	-3.197191050276160E-003
-2.420000135898590E-001	-3.193231299519539E-003
-2.430000156164169E-001	-3.189286682754755E-003
-2.440000176429749E-001	-3.185356967151165E-003
-2.450000047683716E-001	-3.181441687047482E-003
-2.460000067949295E-001	-3.177541308104992E-003
-2.470000088214874E-001	-3.173655131831765E-003
-2.480000108480453E-001	-3.169783623889089E-003
-2.490000128746033E-001	-3.165926551446319E-003
-2.500000000000000E-001	-3.162083448842168E-003
-2.510000169277191E-001	-3.158254781737924E-003
-2.520000040531158E-001	-3.154440084472299E-003
-2.530000209808350E-001	-3.150639357045293E-003
-2.540000081062317E-001	-3.146852599456906E-003
-2.550000250339508E-001	-3.143079578876495E-003
-2.560000121593475E-001	-3.139320528134704E-003
-2.569999992847443E-001	-3.135574981570244E-003
-2.580000162124634E-001	-3.131842939183116E-003
-2.590000033378601E-001	-3.128124400973320E-003
-2.600000202655792E-001	-3.124419134110212E-003
-2.610000073909760E-001	-3.120727371424437E-003
-2.620000243186951E-001	-3.117048880085349E-003
-2.630000114440918E-001	-3.113383427262306E-003
-2.639999985694885E-001	-3.109731245785952E-003
-2.650000154972076E-001	-3.106091869994998E-003
-2.660000026226044E-001	-3.102465532720089E-003
-2.670000195503235E-001	-3.098852001130581E-003
-2.680000066757202E-001	-3.095251042395830E-003
-2.690000236034393E-001	-3.091663122177124E-003
-2.700000107288361E-001	-3.088087541982532E-003
-2.709999978542328E-001	-3.084524534642696E-003
-2.720000147819519E-001	-3.080974100157619E-003
-2.730000019073486E-001	-3.077436005696654E-003
-2.740000188350677E-001	-3.073910251259804E-003
-2.750000059604645E-001	-3.070396836847067E-003
-2.760000228881836E-001	-3.066895529627800E-003
-2.770000100135803E-001	-3.063406329602003E-003
-2.779999971389771E-001	-3.059929003939033E-003
-2.790000140666962E-001	-3.056463785469532E-003
-2.800000011920929E-001	-3.053010674193501E-003
-2.810000181198120E-001	-3.049568971619010E-003
-2.820000052452087E-001	-3.046139376237988E-003
-2.830000221729279E-001	-3.042721189558506E-003
-2.840000092983246E-001	-3.039314877241850E-003
-2.850000262260437E-001	-3.035919973626733E-003
-2.860000133514404E-001	-3.032536711543798E-003
-2.870000004768372E-001	-3.029164625331759E-003
-2.880000174045563E-001	-3.025804180651903E-003
-2.890000045299530E-001	-3.022454679012299E-003
-2.900000214576721E-001	-3.019116818904877E-003
-2.910000085830688E-001	-3.015789901837707E-003
-2.920000255107880E-001	-3.012473927810788E-003
-2.930000126361847E-001	-3.009169362485409E-003
-2.939999997615814E-001	-3.005875507369637E-003
-2.950000166893005E-001	-3.002592595294118E-003
-2.960000038146973E-001	-2.999320626258850E-003
-2.970000207424164E-001	-2.996059367433190E-003
-2.980000078678131E-001	-2.992809051647782E-003
-2.990000247955322E-001	-2.989569213241339E-003
-3.000000119209290E-001	-2.986340085044503E-003
-2.990000247955322E-001	-2.983121434226632E-003
-2.980000078678131E-001	-2.979913260787725E-003
-2.970000207424164E-001	-2.976715564727783E-003
-2.960000038146973E-001	-2.973528113216162E-003
-2.950000166893005E-001	-2.970351371914148E-003
-2.939999997615814E-001	-2.967184642329812E-003
-2.930000126361847E-001	-2.964028157293797E-003
-2.920000255107880E-001	-2.960881916806102E-003
-2.910000085830688E-001	-2.957745688036084E-003
-2.900000214576721E-001	-2.954619470983744E-003
-2.890000045299530E-001	-2.951503265649080E-003
-2.880000174045563E-001	-2.948397072032094E-003
-2.870000004768372E-001	-2.945300890132785E-003
-2.860000133514404E-001	-2.942214254289865E-003
-2.850000262260437E-001	-2.939137630164623E-003
-2.840000092983246E-001	-2.936070784926414E-003
-2.830000221729279E-001	-2.933013485744596E-003
-2.820000052452087E-001	-2.929965732619166E-003
-2.810000181198120E-001	-2.926927758380771E-003
-2.800000011920929E-001	-2.923899097368121E-003
-2.790000140666962E-001	-2.920880215242505E-003
-2.779999971389771E-001	-2.917870646342635E-003
-2.770000100135803E-001	-2.914870390668511E-003
-2.760000228881836E-001	-2.911879448220134E-003
-2.750000059604645E-001	-2.908897818997502E-003
-2.740000188350677E-001	-2.905925270169973E-003
-2.730000019073486E-001	-2.902962034568191E-003
-2.720000147819519E-001	-2.900008112192154E-003
-2.709999978542328E-001	-2.897063037380576E-003
-2.700000107288361E-001	-2.894127042964101E-003
-2.690000236034393E-001	-2.891200128942728E-003
-2.680000066757202E-001	-2.888282062485814E-003
-2.670000195503235E-001	-2.885372843593359E-003
-2.660000026226044E-001	-2.882472705096006E-003
-2.650000154972076E-001	-2.879581181332469E-003
-2.639999985694885E-001	-2.876698505133390E-003
-2.630000114440918E-001	-2.873824676498771E-003
-2.620000243186951E-001	-2.870959229767323E-003
-2.610000073909760E-001	-2.868102630600333E-003
-2.600000202655792E-001	-2.865254646167159E-003
-2.590000033378601E-001	-2.862415043637156E-003
-2.580000162124634E-001	-2.859584055840969E-003
-2.569999992847443E-001	-2.856761449947953E-003
-2.560000121593475E-001	-2.853947458788753E-003
-2.550000250339508E-001	-2.851141616702080E-003
-2.540000081062317E-001	-2.848344156518579E-003
-2.530000209808350E-001	-2.845555078238249E-003
-2.520000040531158E-001	-2.842774149030447E-003
-2.510000169277191E-001	-2.840001601725817E-003
-2.500000000000000E-001	-2.837236970663071E-003
-2.490000128746033E-001	-2.834480488672853E-003
-2.480000108480453E-001	-2.831732388585806E-003
-2.470000088214874E-001	-2.828991971910000E-003
-2.460000067949295E-001	-2.826259704306722E-003
-2.450000047683716E-001	-2.823535585775971E-003
-2.440000176429749E-001	-2.820819150656462E-003
-2.430000156164169E-001	-2.818110631778836E-003
-2.420000135898590E-001	-2.815410029143095E-003
-2.410000115633011E-001	-2.812717342749238E-003
-2.400000095367432E-001	-2.810032339766622E-003
-2.390000075101852E-001	-2.807355020195246E-003
-2.380000054836273E-001	-2.804685384035110E-003
-2.370000183582306E-001	-2.802023431286216E-003
-2.360000163316727E-001	-2.799369161948562E-003
-2.350000143051147E-001	-2.796722343191504E-003
-2.340000122785568E-001	-2.794083207845688E-003
-2.330000102519989E-001	-2.791451523080468E-003
-2.320000082254410E-001	-2.788827521726489E-003
-2.310000061988831E-001	-2.786210738122463E-003
-2.300000041723251E-001	-2.783601405099034E-003
-2.290000170469284E-001	-2.780999522656202E-003
-2.280000150203705E-001	-2.778404857963324E-003
-2.270000129938126E-001	-2.775817411020398E-003
-2.260000109672546E-001	-2.773237414658070E-003
-2.250000089406967E-001	-2.770664636045694E-003
-2.240000069141388E-001	-2.768099075183272E-003
-2.230000048875809E-001	-2.765540499240160E-003
-2.220000177621841E-001	-2.762989141047001E-003
-2.210000157356262E-001	-2.760445000603795E-003
-2.200000137090683E-001	-2.757907845079899E-003
-2.190000116825104E-001	-2.755377674475312E-003
-2.180000096559525E-001	-2.752854488790035E-003
-2.170000076293945E-001	-2.750338288024068E-003
-2.160000056028366E-001	-2.747829072177410E-003
-2.150000035762787E-001	-2.745326608419418E-003
-2.140000164508820E-001	-2.742831129580736E-003
-2.130000144243240E-001	-2.740342635661364E-003
-2.120000123977661E-001	-2.737860661000013E-003
-2.110000103712082E-001	-2.735385671257973E-003
-2.100000083446503E-001	-2.732917200773954E-003
-2.090000063180923E-001	-2.730455715209246E-003
-2.080000042915344E-001	-2.728000748902559E-003
-2.070000171661377E-001	-2.725552301853895E-003
-2.060000151395798E-001	-2.723110606893897E-003
-2.050000131130219E-001	-2.720675431191921E-003
-2.040000110864639E-001	-2.718247007578611E-003
-2.030000090599060E-001	-2.715824870392680E-003
-2.020000070333481E-001	-2.713409252464771E-003
-2.010000050067902E-001	-2.711000153794885E-003
-2.000000178813934E-001	-2.708597574383020E-003
-1.990000158548355E-001	-2.706201281398535E-003
-1.980000138282776E-001	-2.703811274841428E-003
-1.970000118017197E-001	-2.701427787542343E-003
-1.960000097751617E-001	-2.699050586670637E-003
-1.950000077486038E-001	-2.696679672226310E-003
-1.940000057220459E-001	-2.694314811378717E-003
-1.930000036954880E-001	-2.691956469789147E-003
-1.920000165700912E-001	-2.689604181796312E-003
-1.910000145435333E-001	-2.687258180230856E-003
-1.900000125169754E-001	-2.684917999431491E-003
-1.890000104904175E-001	-2.682584337890148E-003
-1.880000084638596E-001	-2.680256497114897E-003
-1.870000064373016E-001	-2.677934709936380E-003
-1.860000044107437E-001	-2.675619209185243E-003
-1.850000172853470E-001	-2.673309529200196E-003
-1.840000152587891E-001	-2.671005669981241E-003
-1.830000132322311E-001	-2.668708097189665E-003
-1.820000112056732E-001	-2.666416112333536E-003
-1.810000091791153E-001	-2.664130181074142E-003
-1.800000071525574E-001	-2.661850303411484E-003
-1.790000051259995E-001	-2.659576013684273E-003
-1.780000030994415E-001	-2.657307544723153E-003
-1.770000159740448E-001	-2.655044896528125E-003
-1.760000139474869E-001	-2.652788069099188E-003
-1.750000119209290E-001	-2.650536829605699E-003
-1.740000098943710E-001	-2.648291410878301E-003
-1.730000078678131E-001	-2.646051580086350E-003
-1.720000058412552E-001	-2.643817570060492E-003
-1.710000038146973E-001	-2.641588915139437E-003
-1.700000166893005E-001	-2.639366080984473E-003
-1.690000146627426E-001	-2.637148834764957E-003
-1.680000126361847E-001	-2.634936943650246E-003
-1.670000106096268E-001	-2.632730640470982E-003
-1.660000085830688E-001	-2.630529925227165E-003
-1.650000065565109E-001	-2.628334565088153E-003
-1.640000045299530E-001	-2.626144792884588E-003
-1.630000025033951E-001	-2.623960375785828E-003
-1.620000153779984E-001	-2.621781313791871E-003
-1.610000133514404E-001	-2.619607606902719E-003
-1.600000113248825E-001	-2.617439255118370E-003
-1.590000092983246E-001	-2.615276258438826E-003
-1.580000072717667E-001	-2.613118384033442E-003
-1.570000052452087E-001	-2.610965864732862E-003
-1.560000032186508E-001	-2.608818467706442E-003
-1.550000160932541E-001	-2.606676425784826E-003
-1.540000140666962E-001	-2.604539506137371E-003
-1.530000120401382E-001	-2.602407708764076E-003
-1.520000100135803E-001	-2.600281266495585E-003
-1.510000079870224E-001	-2.598159713670611E-003
-1.500000059604645E-001	-2.596043283119798E-003
-1.490000039339066E-001	-2.593931742012501E-003
-1.480000168085098E-001	-2.591825556010008E-003
-1.470000147819519E-001	-2.589724026620388E-003
-1.460000127553940E-001	-2.587627619504929E-003
-1.450000107288361E-001	-2.585536101832986E-003
-1.440000087022781E-001	-2.583449706435204E-003
-1.430000066757202E-001	-2.581367967650294E-003
-1.420000046491623E-001	-2.579291118308902E-003
-1.410000026226044E-001	-2.577219158411026E-003
-1.400000154972076E-001	-2.575151855126023E-003
-1.390000134706497E-001	-2.573089674115181E-003
-1.380000114440918E-001	-2.571031916886568E-003
-1.370000094175339E-001	-2.568979049101472E-003
-1.360000073909760E-001	-2.566930837929249E-003
-1.350000053644180E-001	-2.564887283369899E-003
-1.340000033378601E-001	-2.562848385423422E-003
-1.330000162124634E-001	-2.560813911259174E-003
-1.320000141859055E-001	-2.558784326538444E-003
-1.310000121593475E-001	-2.556759165599942E-003
-1.300000101327896E-001	-2.554738428443670E-003
-1.290000081062317E-001	-2.552722115069628E-003
-1.280000060796738E-001	-2.550710458308458E-003
-1.270000040531158E-001	-2.548703225329518E-003
-1.260000020265579E-001	-2.546700416132808E-003
-1.250000149011612E-001	-2.544701797887683E-003
-1.240000128746033E-001	-2.542707603424788E-003
-1.230000108480453E-001	-2.540717832744122E-003
-1.220000088214874E-001	-2.538732253015041E-003
-1.210000067949295E-001	-2.536750864237547E-003
-1.200000122189522E-001	-2.534773666411638E-003
-1.190000101923943E-001	-2.532800659537315E-003
-1.180000081658363E-001	-2.530831843614578E-003
-1.170000061392784E-001	-2.528866985812783E-003
-1.160000115633011E-001	-2.526906318962574E-003
-1.150000095367432E-001	-2.524949610233307E-003
-1.140000075101852E-001	-2.522996859624982E-003
-1.130000054836273E-001	-2.521048299968243E-003
-1.120000109076500E-001	-2.519103465601802E-003
-1.110000088810921E-001	-2.517162589356303E-003
-1.100000068545341E-001	-2.515225438401103E-003
-1.090000122785568E-001	-2.513292012736201E-003
-1.080000102519989E-001	-2.511362545192242E-003
-1.070000082254410E-001	-2.509436570107937E-003
-1.060000061988831E-001	-2.507514553144574E-003
-1.050000116229057E-001	-2.505596028640866E-003
-1.040000095963478E-001	-2.503680996596813E-003
-1.030000075697899E-001	-2.501769457012415E-003
-1.020000055432320E-001	-2.499861642718315E-003
-1.010000109672546E-001	-2.497957088053226E-003
-1.000000089406967E-001	-2.496055793017149E-003
-9.900000691413879E-002	-2.494157990440726E-003
-9.800001233816147E-002	-2.492263447493315E-003
-9.700001031160355E-002	-2.490372164174914E-003
-9.600000828504562E-002	-2.488484140485525E-003
-9.500000625848770E-002	-2.486599143594503E-003
-9.400001168251038E-002	-2.484717173501849E-003
-9.300000965595245E-002	-2.482838230207562E-003
-9.200000762939453E-002	-2.480962080881000E-003
-9.100000560283661E-002	-2.479088958352804E-003
-9.000001102685928E-002	-2.477218629792333E-003
-8.900000900030136E-002	-2.475351095199585E-003
-8.800000697374344E-002	-2.473486121743917E-003
-8.700001239776611E-002	-2.471623709425330E-003
-8.600001037120819E-002	-2.469763858243823E-003
-8.500000834465027E-002	-2.467906568199396E-003
-8.400000631809235E-002	-2.466051606461406E-003
-8.300001174211502E-002	-2.464198740199208E-003
-8.200000971555710E-002	-2.462348435074091E-003
-8.100000768899918E-002	-2.460499992594123E-003
-8.000000566244125E-002	-2.458653645589948E-003
-7.900001108646393E-002	-2.456809394061565E-003
-7.800000905990601E-002	-2.454966772347689E-003
-7.700000703334808E-002	-2.453126013278961E-003
-7.600000500679016E-002	-2.451286884024739E-003
-7.500001043081284E-002	-2.449449384585023E-003
-7.400000840425491E-002	-2.447613282129169E-003
-7.300000637769699E-002	-2.445778343826532E-003
-7.200001180171967E-002	-2.443944802507758E-003
-7.100000977516174E-002	-2.442112425342202E-003
-7.000000774860382E-002	-2.440280979499221E-003
-6.900000572204590E-002	-2.438450232148170E-003
-6.800001114606857E-002	-2.436620416119695E-003
-6.700000911951065E-002	-2.434791065752506E-003
-6.600000709295273E-002	-2.432962181046605E-003
-6.500000506639481E-002	-2.431133762001991E-003
-6.400001049041748E-002	-2.429305342957377E-003
-6.300000846385956E-002	-2.427476923912764E-003
-6.200001016259193E-002	-2.425648272037506E-003
-6.100000813603401E-002	-2.423819387331605E-003
-6.000000983476639E-002	-2.421990036964417E-003
-5.900000780820847E-002	-2.420159988105297E-003
-5.800000950694084E-002	-2.418329007923603E-003
-5.700000748038292E-002	-2.416497096419334E-003
-5.600000917911530E-002	-2.414663787931204E-003
-5.500000715255737E-002	-2.412829082459211E-003
-5.400000885128975E-002	-2.410992514342070E-003
-5.300000682473183E-002	-2.409154316410422E-003
-5.200000852346420E-002	-2.407313790172338E-003
-5.100000649690628E-002	-2.405470935627818E-003
-5.000000819563866E-002	-2.403625519946218E-003
-4.900000989437103E-002	-2.401777310296893E-003
-4.800000786781311E-002	-2.399925841018558E-003
-4.700000956654549E-002	-2.398070879280567E-003
-4.600000753998756E-002	-2.396212425082922E-003
-4.500000923871994E-002	-2.394349779933691E-003
-4.400000721216202E-002	-2.392482943832874E-003
-4.300000891089439E-002	-2.390611451119184E-003
-4.200000688433647E-002	-2.388734836131334E-003
-4.100000858306885E-002	-2.386853098869324E-003
-4.000000655651093E-002	-2.384965540841222E-003
-3.900000825524330E-002	-2.383071929216385E-003
-3.800000622868538E-002	-2.381172031164169E-003
-3.700000792741776E-002	-2.379265148192644E-003
-3.600000962615013E-002	-2.377351280301809E-003
-3.500000759959221E-002	-2.375429496169090E-003
-3.400000929832459E-002	-2.373499562963843E-003
-3.300000727176666E-002	-2.371561015024781E-003
-3.200000897049904E-002	-2.369613386690617E-003
-3.100000880658627E-002	-2.367656212300062E-003
-3.000000864267349E-002	-2.365689026191831E-003
-2.900000847876072E-002	-2.363711129873991E-003
-2.800000831484795E-002	-2.361722057685256E-003
-2.700000815093517E-002	-2.359721111133695E-003
-2.600000798702240E-002	-2.357707591727376E-003
-2.500000782310963E-002	-2.355681266635656E-003
-2.400000765919685E-002	-2.353641204535961E-003
-2.300000749528408E-002	-2.351586706936359E-003
-2.200000733137131E-002	-2.349517075344920E-003
-2.100000716745853E-002	-2.347431611269712E-003
-2.000000700354576E-002	-2.345329616218805E-003
-1.900000683963299E-002	-2.343210158869624E-003
-1.800000853836536E-002	-2.341072540730238E-003
-1.700000837445259E-002	-2.338915830478072E-003
-1.600000821053982E-002	-2.336739329621196E-003
-1.500000804662704E-002	-2.334541641175747E-003
-1.400000788271427E-002	-2.332322299480438E-003
-1.300000771880150E-002	-2.330080140382051E-003
-1.200000755488873E-002	-2.327813999727368E-003
-1.100000739097595E-002	-2.325522946193814E-003
-1.000000722706318E-002	-2.323206048458815E-003
-9.000007994472981E-003	-2.320861676707864E-003
-8.000007830560207E-003	-2.318488899618387E-003
-7.000007666647434E-003	-2.316086320206523E-003
-6.000007502734661E-003	-2.313653007149696E-003
-5.000007338821888E-003	-2.311187097802758E-003
-4.000007640570402E-003	-2.308687428012490E-003
-3.000007476657629E-003	-2.306152600795031E-003
-2.000007545575500E-003	-2.303581219166517E-003
-1.000007498078048E-003	-2.300971187651157E-003
-7.450580596923828E-009	-2.298321574926376E-003
9.999925969168544E-004	-2.295630052685738E-003
1.999992644414306E-003	-2.292895223945379E-003
2.999992575496435E-003	-2.290114993229508E-003
3.999992739409208E-003	-2.287287730723619E-003
4.999992437660694E-003	-2.284411108121276E-003
5.999992601573467E-003	-2.281483495607972E-003
6.999992765486240E-003	-2.278502564877272E-003
7.999992929399014E-003	-2.275465987622738E-003
8.999993093311787E-003	-2.272371435537934E-003
9.999992325901985E-003	-2.269216580316424E-003
1.099999248981476E-002	-2.265999093651772E-003
1.199999265372753E-002	-2.262716414406896E-003
1.299999281764030E-002	-2.259365515783429E-003
1.399999298155308E-002	-2.255943836644292E-003
1.499999314546585E-002	-2.252448350191116E-003
1.599999330937862E-002	-2.248876262456179E-003
1.699999347329140E-002	-2.245224313810468E-003
1.799999363720417E-002	-2.241489244624972E-003
1.899999193847179E-002	-2.237667562440038E-003
1.999999210238457E-002	-2.233756007626653E-003
2.099999226629734E-002	-2.229751087725163E-003
2.199999243021011E-002	-2.225648611783981E-003
2.299999259412289E-002	-2.221444854512811E-003
2.399999275803566E-002	-2.217135857790709E-003
2.499999292194843E-002	-2.212717197835445E-003
2.599999308586121E-002	-2.208184683695436E-003
2.699999324977398E-002	-2.203533658757806E-003
2.799999341368675E-002	-2.198759466409683E-003
2.899999357759953E-002	-2.193857217207551E-003
2.999999374151230E-002	-2.188821788877249E-003
3.099999390542507E-002	-2.183647826313972E-003
3.199999406933784E-002	-2.178329974412918E-003
3.299999237060547E-002	-2.172862412407994E-003
3.399999439716339E-002	-2.167239552363753E-003
3.499999269843102E-002	-2.161455107852817E-003
3.599999472498894E-002	-2.155502559617162E-003
3.699999302625656E-002	-2.149375621229410E-003
3.799999132752419E-002	-2.143067307770252E-003
3.899999335408211E-002	-2.136570634320378E-003
3.999999165534973E-002	-2.129878150299191E-003
4.099999368190765E-002	-2.122982172295451E-003
4.199999198317528E-002	-2.115875249728560E-003
4.299999400973320E-002	-2.108548767864704E-003
4.399999231100082E-002	-2.100994577631354E-003
4.499999433755875E-002	-2.093203598633409E-003
4.599999263882637E-002	-2.085166983306408E-003
4.699999466538429E-002	-2.076875185593963E-003
4.799999296665192E-002	-2.068318426609039E-003
4.899999499320984E-002	-2.059486461803317E-003
4.999999329447746E-002	-2.050369279459119E-003
5.099999159574509E-002	-2.040955470874906E-003
5.199999362230301E-002	-2.031234325841069E-003
5.299999192357063E-002	-2.021193737164140E-003
5.399999395012856E-002	-2.010822063311934E-003
5.499999225139618E-002	-2.000106498599052E-003
5.599999427795410E-002	-1.989034703001380E-003
5.699999257922173E-002	-1.977592706680298E-003
5.799999460577965E-002	-1.965767238289118E-003
5.899999290704727E-002	-1.953543629497290E-003
5.999999493360519E-002	-1.940907561220229E-003
6.099999323487282E-002	-1.927843550220132E-003
6.199999526143074E-002	-1.914336113259196E-003
6.299999356269836E-002	-1.900368719361722E-003
6.399999558925629E-002	-1.885924837552011E-003
6.499999016523361E-002	-1.870987005531788E-003
6.599999219179153E-002	-1.855537528172135E-003
6.699999421834946E-002	-1.839557779021561E-003
6.799999624490738E-002	-1.823028782382607E-003
6.899999082088470E-002	-1.805931096896529E-003
6.999999284744263E-002	-1.788244466297328E-003
7.099999487400055E-002	-1.769947935827076E-003
7.199999690055847E-002	-1.751020201481879E-003
7.299999147653580E-002	-1.731439144350588E-003
7.399999350309372E-002	-1.711182063445449E-003
7.499999552965164E-002	-1.690225675702095E-003
7.599999010562897E-002	-1.668545883148909E-003
7.699999213218689E-002	-1.646118122152984E-003
7.799999415874481E-002	-1.622916897758842E-003
7.899999618530273E-002	-1.598916249349713E-003
7.999999076128006E-002	-1.574089634232223E-003
8.099999278783798E-002	-1.548409461975098E-003
8.199999481439590E-002	-1.521847792901099E-003
8.299999684095383E-002	-1.494375988841057E-003
8.399999141693115E-002	-1.465964596718550E-003
8.499999344348907E-002	-1.436583581380546E-003
8.599999547004700E-002	-1.406202209182084E-003
8.699999749660492E-002	-1.374789164401591E-003
8.799999207258224E-002	-1.342312432825565E-003
